iter	Logloss
107	0.000343654644
108	0.0003437303793
109	0.0003436135655
110	0.0003436135655
111	0.0003436540834
112	0.0003435987344
113	0.0003436258482
114	0.0003436746991
115	0.0003436854274
116	0.0003436189424
117	0.0003436189424
118	0.0003435539353
119	0.0003435854323
120	0.0003435512086
121	0.0003435636953
122	0.0003435801318
123	0.0003435801318
124	0.0003435863242
125	0.0003435083973
126	0.0003435988873
127	0.0003435988873
128	0.0003435988873
129	0.0003435419583
130	0.0003435586752
131	0.0003435586752
132	0.0003433906915
133	0.0003434777922
134	0.0003434511116
135	0.0003435162715
136	0.0003435162715
137	0.0003434714215
138	0.0003433366676
139	0.0003434784293
140	0.0003433148032
141	0.0003434843668
142	0.0003434663759
143	0.0003433446183
144	0.0003433446183
145	0.0003433446183
146	0.0003433446183
147	0.0003433446183
148	0.0003433446183
149	0.0003433446183
150	0.0003433446183
151	0.0003433446183
152	0.0003433446183
153	0.0003433446183
154	0.0003433446183
155	0.0003433446183
156	0.0003433446183
157	0.0003433446183
158	0.0003433446183
159	0.0003433446183
160	0.0003433446183
161	0.0003433446183
162	0.0003433446183
163	0.0003433446183
164	0.0003433446183
165	0.0003433446183
166	0.0003433446183
167	0.0003433446183
168	0.0003433446183
169	0.0003433446183
170	0.0003433446183
171	0.0003433446183
172	0.0003433446183
173	0.0003433446183
174	0.0003433446183
175	0.0003433446183
176	0.0003433446183
177	0.0003433446183
178	0.0003433446183
179	0.0003433446183
180	0.0003433446183
181	0.0003433446183
182	0.0003433446183
183	0.0003433446183
184	0.0003433446183
185	0.0003433446183
186	0.0003433446183
187	0.0003433446183
188	0.0003433446183
189	0.0003433446183
190	0.0003433446183
191	0.0003433446183
192	0.0003433446183
193	0.0003433446183
194	0.0003433446183
195	0.0003433446183
196	0.0003433446183
197	0.0003433446183
198	0.0003433446183
199	0.0003433446183
200	0.0003433446183
201	0.0003433446183
202	0.0003433446183
203	0.0003433446183
204	0.0003433446183
205	0.0003433446183
206	0.0003433446183
207	0.0003433446183
208	0.0003433446183
209	0.0003433446183
210	0.0003433446183
211	0.0003433446183
212	0.0003433446183
213	0.0003433446183
214	0.0003433446183
215	0.0003433446183
216	0.0003433446183
217	0.0003433446183
218	0.0003433446183
219	0.0003433446183
220	0.0003433446183
221	0.0003433446183
222	0.0003433446183
223	0.0003433446183
224	0.0003433446183
225	0.0003433446183
226	0.0003433446183
227	0.0003433446183
228	0.0003433446183
229	0.0003433446183
230	0.0003433446183
231	0.0003433446183
232	0.0003433446183
233	0.0003433446183
234	0.0003433446183
235	0.0003433446183
236	0.0003433446183
237	0.0003433446183
238	0.0003433446183
239	0.0003433446183
240	0.0003433446183
241	0.0003433446183
242	0.0003433446183
243	0.0003433446183
244	0.0003433446183
245	0.0003433446183
246	0.0003433446183
247	0.0003433446183
248	0.0003433446183
249	0.0003433446183
250	0.0003433446183
251	0.0003433446183
252	0.0003433446183
253	0.0003433446183
254	0.0003433446183
255	0.0003433446183
256	0.0003433446183
257	0.0003433446183
258	0.0003433446183
259	0.0003433446183
260	0.0003433446183
261	0.0003433446183
262	0.0003433446183
263	0.0003433446183
264	0.0003433446183
265	0.0003433446183
266	0.0003433446183
267	0.0003433446183
268	0.0003433446183
269	0.0003433446183
270	0.0003433446183
271	0.0003433446183
272	0.0003433446183
273	0.0003433446183
274	0.0003433446183
275	0.0003433446183
276	0.0003433446183
277	0.0003433446183
278	0.0003433446183
279	0.0003433446183
280	0.0003433446183
281	0.0003433446183
282	0.0003433446183
283	0.0003433446183
284	0.0003433446183
285	0.0003433446183
286	0.0003433446183
287	0.0003433446183
288	0.0003433446183
289	0.0003433446183
290	0.0003433446183
291	0.0003433446183
292	0.0003433446183
293	0.0003433446183
294	0.0003433446183
295	0.0003433446183
296	0.0003433446183
297	0.0003433446183
298	0.0003433446183
299	0.0003433446183
300	0.0003433446183
301	0.0003433446183
302	0.0003433446183
303	0.0003433446183
304	0.0003433446183
305	0.0003433446183
306	0.0003433446183
307	0.0003433446183
308	0.0003433446183
309	0.0003433446183
310	0.0003433446183
311	0.0003433446183
312	0.0003433446183
313	0.0003433446183
314	0.0003433446183
315	0.0003433446183
316	0.0003433446183
317	0.0003433446183
318	0.0003433446183
319	0.0003433446183
320	0.0003433446183
321	0.0003433446183
322	0.0003433446183
323	0.0003433446183
324	0.0003433446183
325	0.0003433446183
326	0.0003433446183
327	0.0003433446183
328	0.0003433446183
329	0.0003433446183
330	0.0003433446183
331	0.0003433446183
332	0.0003433446183
333	0.0003433446183
334	0.0003433446183
335	0.0003433446183
336	0.0003433446183
337	0.0003433446183
338	0.0003433446183
339	0.0003433446183
340	0.0003433446183
341	0.0003433446183
342	0.0003433446183
343	0.0003433446183
344	0.0003433446183
345	0.0003433446183
346	0.0003433446183
347	0.0003433446183
348	0.0003433446183
349	0.0003433446183
350	0.0003433446183
351	0.0003433446183
352	0.0003433446183
353	0.0003433446183
354	0.0003433446183
355	0.0003433446183
356	0.0003433446183
357	0.0003433446183
358	0.0003433446183
359	0.0003433446183
360	0.0003433446183
361	0.0003433446183
362	0.0003433446183
363	0.0003433446183
364	0.0003433446183
365	0.0003433446183
366	0.0003433446183
367	0.0003433446183
368	0.0003433446183
369	0.0003433446183
370	0.0003433446183
371	0.0003433446183
372	0.0003433446183
373	0.0003433446183
374	0.0003433446183
375	0.0003433446183
376	0.0003433446183
377	0.0003433446183
378	0.0003433446183
379	0.0003433446183
380	0.0003433446183
381	0.0003433446183
382	0.0003433446183
383	0.0003433446183
384	0.0003433446183
385	0.0003433446183
386	0.0003433446183
387	0.0003433446183
388	0.0003433446183
389	0.0003433446183
390	0.0003433446183
391	0.0003433446183
392	0.0003433446183
393	0.0003433446183
394	0.0003433446183
395	0.0003433446183
396	0.0003433446183
397	0.0003433446183
398	0.0003433446183
399	0.0003433446183
400	0.0003433446183
401	0.0003433446183
402	0.0003433446183
403	0.0003433446183
404	0.0003433446183
405	0.0003433446183
406	0.0003433446183
407	0.0003433446183
408	0.0003433446183
409	0.0003433446183
410	0.0003433446183
411	0.0003433446183
412	0.0003433446183
413	0.0003433446183
414	0.0003433446183
415	0.0003433446183
416	0.0003433446183
417	0.0003433446183
418	0.0003433446183
419	0.0003433446183
420	0.0003433446183
421	0.0003433446183
422	0.0003433446183
423	0.0003433446183
424	0.0003433446183
425	0.0003433446183
426	0.0003433446183
427	0.0003433446183
428	0.0003433446183
429	0.0003433446183
430	0.0003433446183
431	0.0003433446183
432	0.0003433446183
433	0.0003433446183
434	0.0003433446183
435	0.0003433446183
436	0.0003433446183
437	0.0003433446183
438	0.0003433446183
439	0.0003433446183
440	0.0003433446183
441	0.0003433446183
442	0.0003433446183
443	0.0003433446183
444	0.0003433446183
445	0.0003433446183
446	0.0003433446183
447	0.0003433446183
448	0.0003433446183
449	0.0003433446183
450	0.0003433446183
451	0.0003433446183
452	0.0003433446183
453	0.0003433446183
454	0.0003433446183
455	0.0003433446183
456	0.0003433446183
457	0.0003433446183
458	0.0003433446183
459	0.0003433446183
460	0.0003433446183
461	0.0003433446183
462	0.0003433446183
463	0.0003433446183
464	0.0003433446183
465	0.0003433446183
466	0.0003433446183
467	0.0003433446183
468	0.0003433446183
469	0.0003433446183
470	0.0003433446183
471	0.0003433446183
472	0.0003433446183
473	0.0003433446183
474	0.0003433446183
475	0.0003433446183
476	0.0003433446183
477	0.0003433446183
478	0.0003433446183
479	0.0003433446183
480	0.0003433446183
481	0.0003433446183
482	0.0003433446183
483	0.0003433446183
484	0.0003433446183
485	0.0003433446183
486	0.0003433446183
487	0.0003433446183
488	0.0003433446183
489	0.0003433446183
490	0.0003433446183
491	0.0003433446183
492	0.0003433446183
493	0.0003433446183
494	0.0003433446183
495	0.0003433446183
496	0.0003433446183
497	0.0003433446183
498	0.0003433446183
499	0.0003433446183
500	0.0003433446183
501	0.0003433446183
502	0.0003433446183
503	0.0003433446183
504	0.0003433446183
505	0.0003433446183
506	0.0003433446183
507	0.0003433446183
508	0.0003433446183
509	0.0003433446183
510	0.0003433446183
511	0.0003433446183
512	0.0003433446183
513	0.0003433446183
514	0.0003433446183
515	0.0003433446183
516	0.0003433446183
517	0.0003433446183
518	0.0003433446183
519	0.0003433446183
520	0.0003433446183
521	0.0003433446183
522	0.0003433446183
523	0.0003433446183
524	0.0003433446183
525	0.0003433446183
526	0.0003433446183
527	0.0003433446183
528	0.0003433446183
529	0.0003433446183
530	0.0003433446183
531	0.0003433446183
532	0.0003433446183
533	0.0003433446183
534	0.0003433446183
535	0.0003433446183
536	0.0003433446183
537	0.0003433446183
538	0.0003433446183
539	0.0003433446183
540	0.0003433446183
541	0.0003433446183
542	0.0003433446183
543	0.0003433446183
544	0.0003433446183
545	0.0003433446183
546	0.0003433446183
547	0.0003433446183
548	0.0003433446183
549	0.0003433446183
550	0.0003433446183
551	0.0003433446183
552	0.0003433446183
553	0.0003433446183
554	0.0003433446183
555	0.0003433446183
556	0.0003433446183
557	0.0003433446183
558	0.0003433446183
559	0.0003433446183
560	0.0003433446183
561	0.0003433446183
562	0.0003433446183
563	0.0003433446183
564	0.0003433446183
565	0.0003433446183
566	0.0003433446183
567	0.0003433446183
568	0.0003433446183
569	0.0003433446183
570	0.0003433446183
571	0.0003433446183
572	0.0003433446183
573	0.0003433446183
574	0.0003433446183
575	0.0003433446183
576	0.0003433446183
577	0.0003433446183
578	0.0003433446183
579	0.0003433446183
580	0.0003433446183
581	0.0003433446183
582	0.0003433446183
583	0.0003433446183
584	0.0003433446183
585	0.0003433446183
586	0.0003433446183
587	0.0003433446183
588	0.0003433446183
589	0.0003433446183
590	0.0003433446183
591	0.0003433446183
592	0.0003433446183
593	0.0003433446183
594	0.0003433446183
595	0.0003433446183
596	0.0003433446183
597	0.0003433446183
598	0.0003433446183
599	0.0003433446183
600	0.0003433446183
601	0.0003433446183
602	0.0003433446183
603	0.0003433446183
604	0.0003433446183
605	0.0003433446183
606	0.0003433446183
607	0.0003433446183
608	0.0003433446183
609	0.0003433446183
610	0.0003433446183
611	0.0003433446183
612	0.0003433446183
613	0.0003433446183
614	0.0003433446183
615	0.0003433446183
616	0.0003433446183
617	0.0003433446183
618	0.0003433446183
619	0.0003433446183
620	0.0003433446183
621	0.0003433446183
622	0.0003433446183
623	0.0003433446183
624	0.0003433446183
625	0.0003433446183
626	0.0003433446183
627	0.0003433446183
628	0.0003433446183
629	0.0003433446183
630	0.0003433446183
631	0.0003433446183
632	0.0003433446183
633	0.0003433446183
634	0.0003433446183
635	0.0003433446183
636	0.0003433446183
637	0.0003433446183
638	0.0003433446183
639	0.0003433446183
640	0.0003433446183
641	0.0003433446183
642	0.0003433446183
643	0.0003433446183
644	0.0003433446183
645	0.0003433446183
646	0.0003433446183
647	0.0003433446183
648	0.0003433446183
649	0.0003433446183
650	0.0003433446183
651	0.0003433446183
652	0.0003433446183
653	0.0003433446183
654	0.0003433446183
655	0.0003433446183
656	0.0003433446183
657	0.0003433446183
658	0.0003433446183
659	0.0003433446183
660	0.0003433446183
661	0.0003433446183
662	0.0003433446183
663	0.0003433446183
664	0.0003433446183
665	0.0003433446183
666	0.0003433446183
667	0.0003433446183
668	0.0003433446183
669	0.0003433446183
670	0.0003433446183
671	0.0003433446183
672	0.0003433446183
673	0.0003433446183
674	0.0003433446183
675	0.0003433446183
676	0.0003433446183
677	0.0003433446183
678	0.0003433446183
679	0.0003433446183
680	0.0003433446183
681	0.0003433446183
682	0.0003433446183
683	0.0003433446183
684	0.0003433446183
685	0.0003433446183
686	0.0003433446183
687	0.0003433446183
688	0.0003433446183
689	0.0003433446183
690	0.0003433446183
691	0.0003433446183
692	0.0003433446183
693	0.0003433446183
694	0.0003433446183
695	0.0003433446183
696	0.0003433446183
697	0.0003433446183
698	0.0003433446183
699	0.0003433446183
700	0.0003433446183
701	0.0003433446183
702	0.0003433446183
703	0.0003433446183
704	0.0003433446183
705	0.0003433446183
706	0.0003433446183
707	0.0003433446183
708	0.0003433446183
709	0.0003433446183
710	0.0003433446183
711	0.0003433446183
712	0.0003433446183
713	0.0003433446183
714	0.0003433446183
715	0.0003433446183
716	0.0003433446183
717	0.0003433446183
718	0.0003433446183
719	0.0003433446183
720	0.0003433446183
721	0.0003433446183
722	0.0003433446183
723	0.0003433446183
724	0.0003433446183
725	0.0003433446183
726	0.0003433446183
727	0.0003433446183
728	0.0003433446183
729	0.0003433446183
730	0.0003433446183
731	0.0003433446183
732	0.0003433446183
733	0.0003433446183
734	0.0003433446183
735	0.0003433446183
736	0.0003433446183
737	0.0003433446183
738	0.0003433446183
739	0.0003433446183
740	0.0003433446183
741	0.0003433446183
742	0.0003433446183
743	0.0003433446183
744	0.0003433446183
745	0.0003433446183
746	0.0003433446183
747	0.0003433446183
748	0.0003433446183
749	0.0003433446183
750	0.0003433446183
751	0.0003433446183
752	0.0003433446183
753	0.0003433446183
754	0.0003433446183
755	0.0003433446183
756	0.0003433446183
757	0.0003433446183
758	0.0003433446183
759	0.0003433446183
760	0.0003433446183
761	0.0003433446183
762	0.0003433446183
763	0.0003433446183
764	0.0003433446183
765	0.0003433446183
766	0.0003433446183
767	0.0003433446183
768	0.0003433446183
769	0.0003433446183
770	0.0003433446183
771	0.0003433446183
772	0.0003433446183
773	0.0003433446183
774	0.0003433446183
775	0.0003433446183
776	0.0003433446183
777	0.0003433446183
778	0.0003433446183
779	0.0003433446183
780	0.0003433446183
781	0.0003433446183
782	0.0003433446183
783	0.0003433446183
784	0.0003433446183
785	0.0003433446183
786	0.0003433446183
787	0.0003433446183
788	0.0003433446183
789	0.0003433446183
790	0.0003433446183
791	0.0003433446183
792	0.0003433446183
793	0.0003433446183
794	0.0003433446183
795	0.0003433446183
796	0.0003433446183
797	0.0003433446183
798	0.0003433446183
799	0.0003433446183
800	0.0003433446183
801	0.0003433446183
802	0.0003433446183
803	0.0003433446183
804	0.0003433446183
805	0.0003433446183
806	0.0003433446183
807	0.0003433446183
808	0.0003433446183
809	0.0003433446183
810	0.0003433446183
811	0.0003433446183
812	0.0003433446183
813	0.0003433446183
814	0.0003433446183
815	0.0003433446183
816	0.0003433446183
817	0.0003433446183
818	0.0003433446183
819	0.0003433446183
820	0.0003433446183
821	0.0003433446183
822	0.0003433446183
823	0.0003433446183
824	0.0003433446183
825	0.0003433446183
826	0.0003433446183
827	0.0003433446183
828	0.0003433446183
829	0.0003433446183
830	0.0003433446183
831	0.0003433446183
832	0.0003433446183
833	0.0003433446183
834	0.0003433446183
835	0.0003433446183
836	0.0003433446183
837	0.0003433446183
838	0.0003433446183
839	0.0003433446183
840	0.0003433446183
841	0.0003433446183
842	0.0003433446183
843	0.0003433446183
844	0.0003433446183
845	0.0003433446183
846	0.0003433446183
847	0.0003433446183
848	0.0003433446183
849	0.0003433446183
850	0.0003433446183
851	0.0003433446183
852	0.0003433446183
853	0.0003433446183
854	0.0003433446183
855	0.0003433446183
856	0.0003433446183
857	0.0003433446183
858	0.0003433446183
859	0.0003433446183
860	0.0003433446183
861	0.0003433446183
862	0.0003433446183
863	0.0003433446183
864	0.0003433446183
865	0.0003433446183
866	0.0003433446183
867	0.0003433446183
868	0.0003433446183
869	0.0003433446183
870	0.0003433446183
871	0.0003433446183
872	0.0003433446183
873	0.0003433446183
874	0.0003433446183
875	0.0003433446183
876	0.0003433446183
877	0.0003433446183
878	0.0003433446183
879	0.0003433446183
880	0.0003433446183
881	0.0003433446183
882	0.0003433446183
883	0.0003433446183
884	0.0003433446183
885	0.0003433446183
886	0.0003433446183
887	0.0003433446183
888	0.0003433446183
889	0.0003433446183
890	0.0003433446183
891	0.0003433446183
892	0.0003433446183
893	0.0003433446183
894	0.0003433446183
895	0.0003433446183
896	0.0003433446183
897	0.0003433446183
898	0.0003433446183
899	0.0003433446183
900	0.0003433446183
901	0.0003433446183
902	0.0003433446183
903	0.0003433446183
904	0.0003433446183
905	0.0003433446183
906	0.0003433446183
907	0.0003433446183
908	0.0003433446183
909	0.0003433446183
910	0.0003433446183
911	0.0003433446183
912	0.0003433446183
913	0.0003433446183
914	0.0003433446183
915	0.0003433446183
916	0.0003433446183
917	0.0003433446183
918	0.0003433446183
919	0.0003433446183
920	0.0003433446183
921	0.0003433446183
922	0.0003433446183
923	0.0003433446183
924	0.0003433446183
925	0.0003433446183
926	0.0003433446183
927	0.0003433446183
928	0.0003433446183
929	0.0003433446183
930	0.0003433446183
931	0.0003433446183
932	0.0003433446183
933	0.0003433446183
934	0.0003433446183
935	0.0003433446183
936	0.0003433446183
937	0.0003433446183
938	0.0003433446183
939	0.0003433446183
940	0.0003433446183
941	0.0003433446183
942	0.0003433446183
943	0.0003433446183
944	0.0003433446183
945	0.0003433446183
946	0.0003433446183
947	0.0003433446183
948	0.0003433446183
949	0.0003433446183
950	0.0003433446183
951	0.0003433446183
952	0.0003433446183
953	0.0003433446183
954	0.0003433446183
955	0.0003433446183
956	0.0003433446183
957	0.0003433446183
958	0.0003433446183
959	0.0003433446183
960	0.0003433446183
961	0.0003433446183
962	0.0003433446183
963	0.0003433446183
964	0.0003433446183
965	0.0003433446183
966	0.0003433446183
967	0.0003433446183
968	0.0003433446183
969	0.0003433446183
970	0.0003433446183
971	0.0003433446183
972	0.0003433446183
973	0.0003433446183
974	0.0003433446183
975	0.0003433446183
976	0.0003433446183
977	0.0003433446183
978	0.0003433446183
979	0.0003433446183
980	0.0003433446183
981	0.0003433446183
982	0.0003433446183
983	0.0003433446183
984	0.0003433446183
985	0.0003433446183
986	0.0003433446183
987	0.0003433446183
988	0.0003433446183
989	0.0003433446183
990	0.0003433446183
991	0.0003433446183
992	0.0003433446183
993	0.0003433446183
994	0.0003433446183
995	0.0003433446183
996	0.0003433446183
997	0.0003433446183
998	0.0003433446183
999	0.0003433446183
